,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
211,1711196,3431521,Roncesvalles,43.64152,-79.44106,Private room,120.0,28,125,2020-03-14,1.04,1,0,0,4.88
212,1718208,579683,Church-Yonge Corridor,43.64849,-79.37597,Entire home/apt,139.0,28,43,2016-12-24,0.44,5,365,0,4.51
213,1718363,8478072,Kensington-Chinatown,43.65203,-79.38952,Entire home/apt,120.0,28,39,2017-01-03,0.33,1,0,0,4.74
214,1727775,9104636,Niagara,43.63634,-79.40551,Entire home/apt,171.0,1,91,2023-12-22,1.07,2,17,34,4.79
215,1732392,9127235,Bendale,43.75786,-79.26175,Entire home/apt,69.0,30,81,2019-07-02,0.66,1,312,0,4.85
216,1762021,44259,Palmerston-Little Italy,43.66069,-79.41096,Entire home/apt,621.0,3,144,2023-10-23,1.26,1,192,25,4.94
217,1779167,9341346,Waterfront Communities-The Island,43.64329,-79.38219,Entire home/apt,146.0,90,5,2018-12-21,0.08,1,244,0,4.4
218,1785285,8267190,Annex,43.67013,-79.41524,Private room,59.0,28,47,2023-09-30,0.38,2,243,4,4.96
219,1803281,9454044,Blake-Jones,43.67066,-79.34116,Entire home/apt,120.0,28,173,2023-05-08,1.93,1,0,2,4.95
220,1820689,9532580,Annex,43.67143,-79.3912,Entire home/apt,225.0,60,60,2021-07-12,0.5,1,159,0,4.73
221,1844121,8952336,Bay Street Corridor,43.66773,-79.38835,Private room,153.0,28,221,2023-09-15,1.86,1,254,3,4.89
222,1851507,9669365,Palmerston-Little Italy,43.65815,-79.41165,Entire home/apt,475.0,3,121,2023-12-08,1.01,5,269,5,4.65
223,1856109,1989442,Englemount-Lawrence,43.71718,-79.44104,Private room,68.0,1,573,2023-12-22,4.65,1,0,42,4.75
224,1879787,9787143,Church-Yonge Corridor,43.66778,-79.38511,Entire home/apt,120.0,28,17,2018-09-28,0.14,1,0,0,4.63
225,1881845,6411777,Dufferin Grove,43.65664,-79.43227,Entire home/apt,286.0,28,14,2021-09-03,0.12,1,171,0,4.79
226,1886850,9612740,Roncesvalles,43.64257,-79.44587,Entire home/apt,150.0,2,232,2024-01-08,1.89,1,0,39,4.85
227,1891100,9228931,University,43.66092,-79.40347,Entire home/apt,120.0,28,19,2017-08-25,0.18,1,0,0,4.89
228,1912628,9922227,Waterfront Communities-The Island,43.63898,-79.38235,Entire home/apt,120.0,28,13,2019-06-01,0.11,1,0,0,4.85
229,1912746,9923100,Annex,43.66586,-79.40997,Entire home/apt,79.0,29,71,2023-11-14,0.58,15,291,2,4.79
230,1920804,9956811,Mount Dennis,43.68936,-79.49823,Private room,147.0,30,2,2017-08-13,0.02,11,251,0,4.85
231,1931961,3496109,University,43.66565,-79.408,Entire home/apt,73.0,28,11,2023-08-17,0.1,1,279,2,4.73
232,1937092,5099605,Trinity-Bellwoods,43.65363,-79.41484,Entire home/apt,90.0,56,54,2023-11-10,0.46,1,60,3,4.65
233,1945120,10061029,Little Portugal,43.64656,-79.42425,Private room,57.0,28,95,2017-05-07,0.77,2,227,0,4.93
234,1984190,7026137,Willowdale West,43.77014,-79.4169,Private room,82.0,28,28,2023-10-31,0.23,1,362,3,4.89
235,1986934,10249063,Waterfront Communities-The Island,43.64038,-79.3997,Private room,128.0,30,247,2023-12-13,2.73,1,93,38,4.87
236,1992288,9794542,South Parkdale,43.64101,-79.4321,Entire home/apt,120.0,30,27,2015-06-30,0.22,1,0,0,4.73
237,2045208,4356799,Waterfront Communities-The Island,43.64342,-79.39031,Entire home/apt,125.0,28,65,2022-10-08,0.53,18,253,0,4.4
238,2061445,9116432,East End-Danforth,43.68004,-79.30925,Entire home/apt,350.0,1,70,2023-11-19,0.67,1,8,12,4.99
239,2068172,10578094,Newtonbrook West,43.77916,-79.419,Entire home/apt,120.0,28,1,2016-08-29,0.01,1,0,0,4.85
240,2082829,10639186,Waterfront Communities-The Island,43.64881,-79.38812,Entire home/apt,480.0,700,19,2020-03-09,0.16,1,346,0,5.0
241,2104845,2892745,Little Portugal,43.64821,-79.43463,Entire home/apt,120.0,28,1,2018-04-01,0.01,1,0,0,4.85
242,2117841,3370930,Annex,43.67021,-79.41766,Entire home/apt,120.0,28,24,2023-08-07,0.31,1,0,3,4.63
243,2123691,10830387,Stonegate-Queensway,43.627,-79.49038,Entire home/apt,120.0,28,1,2018-03-16,0.01,1,0,0,1.5
244,2124858,6884061,The Beaches,43.67372,-79.28786,Private room,95.0,1,56,2023-12-15,0.47,1,343,32,4.71
245,2126181,10845253,Woodbine Corridor,43.682,-79.31549,Private room,180.0,28,9,2016-09-14,0.08,1,365,0,4.88
246,2138766,3694374,Little Portugal,43.64658,-79.42414,Entire home/apt,120.0,28,16,2018-03-13,0.14,1,0,0,5.0
247,2140635,195095,North St.James Town,43.67097,-79.3792,Entire home/apt,170.0,90,3,2016-05-29,0.03,13,129,0,5.0
248,2150181,9317720,Yonge-Eglinton,43.70365,-79.39982,Entire home/apt,120.0,28,6,2015-07-26,0.05,1,0,0,4.83
249,2164586,11044712,Niagara,43.64142,-79.41216,Entire home/apt,120.0,28,7,2017-08-26,0.06,1,0,0,4.83
250,2165395,11048824,Little Portugal,43.64553,-79.43329,Entire home/apt,115.0,28,20,2023-08-26,0.17,1,190,4,4.9
251,2171366,11076856,Dovercourt-Wallace Emerson-Junction,43.665649794766246,-79.42668921,Entire home/apt,161.0,1,62,2024-01-01,0.52,1,269,52,4.98
252,2217230,2748348,Trinity-Bellwoods,43.64563,-79.41845,Entire home/apt,129.0,28,10,2021-11-07,0.09,1,205,0,4.8
253,2226745,11363304,South Riverdale,43.66199,-79.34036,Entire home/apt,125.0,28,1,2023-04-01,0.11,1,358,1,4.85
254,2267889,5927200,Oakridge,43.69664400230598,-79.27215356,Private room,95.0,28,558,2024-01-01,5.29,1,365,35,4.65
255,2269269,3279120,Rockcliffe-Smythe,43.6699749,-79.4902822,Entire home/apt,155.0,5,1,2023-05-05,0.12,1,90,1,4.85
256,2272479,1495412,Little Portugal,43.64833,-79.43545,Entire home/apt,120.0,30,14,2019-07-06,0.12,1,0,0,4.86
257,2274060,1854872,Flemingdon Park,43.71951,-79.3356,Private room,29.0,28,35,2022-12-31,0.31,5,364,0,4.29
258,2296506,11729337,Waterfront Communities-The Island,43.64168,-79.38025,Entire home/apt,120.0,28,61,2023-10-29,0.51,1,244,4,4.72
259,2316010,11827037,North St.James Town,43.66907,-79.37654,Private room,120.0,28,1,2015-08-18,0.01,1,0,0,1.5
260,2316147,7828359,Rosedale-Moore Park,43.67209,-79.384,Entire home/apt,267.0,30,50,2023-08-10,0.43,2,251,10,4.86
261,2319682,5153529,Roncesvalles,43.65219170386215,-79.45062577,Entire home/apt,221.0,2,234,2023-11-26,1.97,2,161,15,4.85
262,2320893,10796912,Bay Street Corridor,43.6677,-79.39361,Entire home/apt,160.0,28,30,2017-08-12,0.25,1,365,0,4.77
263,2325040,11875277,South Riverdale,43.65937,-79.35016,Entire home/apt,148.0,90,19,2023-10-22,0.16,1,164,1,4.89
264,2329180,11897371,Church-Yonge Corridor,43.66521,-79.38219,Private room,83.0,28,46,2023-12-21,0.47,1,139,4,4.87
265,2336683,11933948,Clanton Park,43.74895,-79.45489,Entire home/apt,91.0,28,19,2023-11-02,0.22,1,89,2,4.95
266,2356555,12033867,Willowdale West,43.77881,-79.41803,Entire home/apt,259.0,28,67,2021-11-28,0.57,16,365,0,4.46
267,2380048,864492,Rosedale-Moore Park,43.67769,-79.3684,Entire home/apt,185.0,28,10,2023-07-10,0.09,1,112,3,4.9
268,2413073,4455921,North Riverdale,43.67138,-79.34782,Entire home/apt,120.0,28,4,2016-08-24,0.04,1,0,0,4.25
269,2435178,1553458,Islington-City Centre West,43.63811,-79.5372,Entire home/apt,150.0,28,8,2022-09-12,0.08,2,113,0,5.0
270,2436090,1619153,South Riverdale,43.66492,-79.34113,Entire home/apt,878.0,28,4,2018-03-16,0.04,1,363,0,5.0
271,2447970,4420576,Cabbagetown-South St.James Town,43.66766,-79.3709,Private room,68.0,28,99,2023-11-08,0.84,2,87,1,4.71
272,2455032,12554543,The Beaches,43.67191,-79.28708,Entire home/apt,120.0,28,3,2015-09-07,0.03,1,0,0,5.0
273,2455129,672978,Waterfront Communities-The Island,43.64065,-79.38069,Entire home/apt,260.0,28,431,2020-03-15,3.63,2,0,0,4.7
274,2459983,12578668,Trinity-Bellwoods,43.65563,-79.40862,Entire home/apt,120.0,28,30,2015-09-30,0.25,1,0,0,4.63
275,2468156,2112835,Danforth,43.68512,-79.32525,Entire home/apt,120.0,28,7,2018-06-10,0.08,1,0,0,4.86
276,2478644,4288804,Annex,43.67216,-79.41629,Entire home/apt,143.0,28,105,2019-10-28,0.89,1,90,0,4.8
277,2483875,12621649,Kensington-Chinatown,43.65411,-79.39338,Entire home/apt,75.0,28,15,2022-07-29,0.15,1,54,0,4.93
278,2488787,12737510,Mount Pleasant West,43.69951,-79.38738,Entire home/apt,90.0,180,5,2015-09-01,0.04,1,0,0,5.0
279,2494635,12767936,Playter Estates-Danforth,43.68142,-79.35513,Entire home/apt,246.0,7,12,2024-01-03,0.1,1,90,1,4.67
280,2516271,12028383,Bay Street Corridor,43.66287,-79.38595,Entire home/apt,160.0,7,170,2023-12-16,1.46,2,238,12,4.61
281,2524564,32044025,Bayview Woods-Steeles,43.79234,-79.37217,Private room,60.0,30,17,2023-11-03,0.17,21,24,1,4.88
282,2531934,12966791,Niagara,43.63676,-79.4011,Entire home/apt,598.0,28,35,2023-10-05,0.3,1,336,1,4.91
283,2536696,9956811,Mount Dennis,43.68968,-79.49789,Private room,147.0,30,5,2017-07-02,0.05,11,365,0,4.8
284,2536954,11341806,Palmerston-Little Italy,43.65851,-79.42121,Entire home/apt,120.0,28,15,2022-08-14,0.13,1,0,0,5.0
285,2565203,13132884,Moss Park,43.65092,-79.36709,Entire home/apt,120.0,28,5,2015-10-27,0.04,1,0,0,4.8
286,2592785,6893345,Palmerston-Little Italy,43.65535,-79.42053,Private room,70.0,1,198,2024-01-05,1.7,3,74,83,4.82
287,2618025,9923100,Church-Yonge Corridor,43.66667,-79.38137,Entire home/apt,79.0,28,105,2023-09-11,0.89,15,225,2,4.73
288,2666562,13647990,Cliffcrest,43.73476,-79.23162,Private room,60.0,3,528,2023-12-17,4.51,2,344,67,4.93
289,2666635,11206244,Bayview Woods-Steeles,43.79334,-79.37137,Private room,100.0,28,16,2023-05-12,0.14,25,365,2,4.56
290,2684516,3982898,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,111.0,3,72,2023-10-19,0.67,3,0,27,4.93
291,2692019,13777341,Mount Pleasant West,43.70423,-79.39533,Private room,89.0,28,44,2023-10-12,0.38,3,154,3,4.93
292,2721128,377846,East End-Danforth,43.68361,-79.30568,Entire home/apt,54.0,28,96,2022-05-03,0.84,18,359,0,4.51
293,2736265,13777341,Mount Pleasant West,43.70883,-79.39419,Private room,87.0,28,36,2023-09-17,0.31,3,339,2,4.94
294,2746751,14052914,Bay Street Corridor,43.66611,-79.38539,Entire home/apt,175.0,3,215,2023-10-01,1.83,1,88,20,4.93
295,2774695,653502,South Parkdale,43.63899,-79.43064,Private room,120.0,28,32,2018-04-22,0.34,1,0,0,4.88
296,2785516,1007531,Corso Italia-Davenport,43.68103,-79.44764,Entire home/apt,110.0,28,59,2023-11-13,0.5,1,179,3,4.64
297,2807413,3882347,Annex,43.67942,-79.3947,Entire home/apt,120.0,28,8,2015-05-04,0.07,1,0,0,4.75
298,2817835,14405518,Kensington-Chinatown,43.65031,-79.39959,Private room,86.0,5,306,2023-11-22,2.67,3,89,44,4.77
299,2863021,14634031,Yonge-St.Clair,43.69237,-79.39603,Private room,120.0,28,16,2019-09-08,0.14,1,0,0,4.63
300,2881715,661347,Trinity-Bellwoods,43.65494,-79.41461,Entire home/apt,120.0,28,55,2018-08-13,0.48,1,0,0,4.73
301,2888365,14761152,Palmerston-Little Italy,43.66019,-79.41682,Entire home/apt,219.0,28,59,2023-09-14,0.5,9,317,1,4.78
302,2889588,14080273,Dovercourt-Wallace Emerson-Junction,43.6679,-79.42404,Entire home/apt,350.0,28,2,2018-08-26,0.03,2,352,0,4.85
303,2896482,14802715,New Toronto,43.59981,-79.52149,Private room,39.0,28,7,2017-03-28,0.08,1,312,0,5.0
304,2906218,14845797,Kensington-Chinatown,43.6549,-79.4021,Entire home/apt,150.0,30,127,2023-12-22,1.13,1,310,2,4.9
305,2908087,7042370,Palmerston-Little Italy,43.65504,-79.42688,Entire home/apt,120.0,28,4,2016-08-26,0.04,1,0,0,4.5
306,2918244,1112766,Corso Italia-Davenport,43.6786,-79.44612,Entire home/apt,145.0,28,85,2022-04-09,0.79,3,331,0,4.78
307,2919002,5364163,Little Portugal,43.65295,-79.42931,Entire home/apt,72.0,29,56,2023-12-15,0.48,2,98,2,4.86
308,2930411,14963497,Danforth,43.6836,-79.32604,Private room,250.0,28,7,2017-08-06,0.06,2,363,0,4.71
309,2969361,15150765,Moss Park,43.65822,-79.37251,Entire home/apt,170.0,2,137,2023-11-12,1.18,1,67,46,4.99
310,2988248,14761152,Palmerston-Little Italy,43.66026,-79.41657,Entire home/apt,295.0,28,81,2023-07-29,0.74,9,49,2,4.72
311,2988568,14761152,Palmerston-Little Italy,43.65966,-79.41054,Entire home/apt,318.0,28,63,2023-04-08,0.59,9,119,3,4.79
312,2993831,14761152,Palmerston-Little Italy,43.65968,-79.41054,Entire home/apt,260.0,28,84,2020-12-22,0.74,9,59,0,4.76
313,2997407,14761152,Palmerston-Little Italy,43.65966,-79.41058,Entire home/apt,352.0,28,90,2023-12-02,0.78,9,247,2,4.73
314,3001121,14761152,Palmerston-Little Italy,43.65966,-79.41058,Entire home/apt,275.0,28,56,2023-08-21,0.48,9,266,3,4.77
315,3001761,14761152,Palmerston-Little Italy,43.66021,-79.41672,Entire home/apt,83.0,28,53,2023-11-15,0.56,9,79,4,4.49
316,3004964,3676503,Yonge-St.Clair,43.68998,-79.39844,Entire home/apt,120.0,28,2,2016-08-20,0.02,1,0,0,3.5
317,3005200,651297,Playter Estates-Danforth,43.68043,-79.35808,Entire home/apt,120.0,28,4,2015-06-29,0.03,1,0,0,4.75
318,3031632,4186924,New Toronto,43.60038,-79.5167,Private room,120.0,28,2,2016-05-06,0.02,1,0,0,4.85
319,3031674,11627383,South Riverdale,43.6617,-79.34963,Entire home/apt,350.0,28,20,2023-11-12,0.18,1,179,10,4.95
320,3032302,15445037,Cabbagetown-South St.James Town,43.66446,-79.37579,Private room,120.0,28,22,2016-11-20,0.19,1,0,0,4.73
321,3131003,15899786,High Park-Swansea,43.64267,-79.45406,Entire home/apt,120.0,28,1,2015-08-22,0.01,1,0,0,4.85
322,3152405,15999017,Roncesvalles,43.63922,-79.44521,Entire home/apt,120.0,28,4,2018-09-23,0.04,1,0,0,4.75
323,3162666,16044016,Niagara,43.64546,-79.40825,Entire home/apt,190.0,3,32,2023-09-10,0.31,1,6,7,4.97
324,3188770,10655133,Islington-City Centre West,43.64655,-79.52534,Private room,120.0,28,1,2022-02-28,0.04,1,0,0,4.85
325,3193902,6739062,Bay Street Corridor,43.66903,-79.38785,Entire home/apt,250.0,28,6,2016-01-02,0.05,2,253,0,4.33
326,3197148,16204072,Mount Pleasant West,43.69759,-79.39344,Entire home/apt,120.0,28,2,2017-07-20,0.03,1,0,0,4.85
327,3197598,2475973,Waterfront Communities-The Island,43.6434,-79.3997,Entire home/apt,120.0,28,3,2018-07-01,0.03,1,0,0,4.0
328,3213607,8024143,Niagara,43.64385,-79.40488,Private room,150.0,2,36,2023-10-07,0.31,1,0,8,4.62
329,3229123,11206244,Waterfront Communities-The Island,43.64368,-79.37722,Entire home/apt,150.0,30,31,2023-09-15,0.3,25,359,2,4.87
330,3229169,9330404,Junction Area,43.66258762356296,-79.48153751,Private room,75.0,28,72,2023-12-07,0.62,1,173,2,4.69
331,3246128,16420646,Trinity-Bellwoods,43.65367,-79.42038,Private room,120.0,28,5,2016-04-09,0.05,1,0,0,5.0
332,3264728,1170217,Church-Yonge Corridor,43.66043,-79.37853,Private room,105.0,28,28,2023-05-27,0.27,2,190,1,4.82
333,3270314,1200367,High Park North,43.65916,-79.46186,Entire home/apt,185.0,28,60,2023-04-30,0.52,4,281,1,4.75
334,3271579,2224739,High Park North,43.66011,-79.45902,Entire home/apt,399.0,28,117,2023-08-19,1.01,1,365,8,4.89
335,3282729,16590728,Palmerston-Little Italy,43.65502549850504,-79.41994863,Private room,89.0,1,312,2023-12-21,2.73,4,0,74,4.84
336,3315154,698055,Cabbagetown-South St.James Town,43.66517,-79.368,Entire home/apt,99.0,28,451,2023-09-18,3.91,1,276,1,4.66
337,3329274,1442525,Dovercourt-Wallace Emerson-Junction,43.66592,-79.43116,Entire home/apt,280.0,4,36,2019-07-01,0.31,1,153,0,4.81
338,3330285,6029682,Mount Pleasant West,43.7051,-79.39661,Entire home/apt,120.0,28,2,2015-04-21,0.02,1,0,0,4.85
339,3339294,13066292,Little Portugal,43.64766,-79.43043,Private room,123.0,28,163,2023-11-22,1.41,11,365,1,4.91
340,3344276,9966270,High Park North,43.65584,-79.46811,Entire home/apt,120.0,28,1,2015-06-25,0.01,1,0,0,4.85
341,3348401,16898206,Roncesvalles,43.64586,-79.44236,Entire home/apt,300.0,28,7,2019-10-13,0.08,1,365,0,5.0
342,3364091,16972910,Roncesvalles,43.64681,-79.44522,Entire home/apt,120.0,40,9,2017-08-15,0.08,1,0,0,4.67
343,3364609,10088357,Niagara,43.63515,-79.39953,Private room,80.0,30,67,2019-10-06,0.58,1,221,0,4.57
344,3369760,17001223,Broadview North,43.68501,-79.34821,Entire home/apt,120.0,28,21,2019-08-10,0.18,1,0,0,4.86
345,3370325,3216602,Etobicoke West Mall,43.65335,-79.56944,Private room,60.0,28,2,2015-02-05,0.02,1,0,0,4.85
346,3377125,6440835,Niagara,43.6387,-79.4152,Entire home/apt,120.0,28,15,2015-09-21,0.13,1,0,0,4.93
347,3402217,17158005,Morningside,43.78686141967773,-79.20543671,Entire home/apt,68.0,28,27,2024-01-03,0.4,1,252,10,4.89
348,3425643,17267972,Cabbagetown-South St.James Town,43.66547,-79.37591,Entire home/apt,125.0,29,42,2023-08-11,0.36,2,281,5,4.76
349,3433957,17306531,Rosedale-Moore Park,43.6725,-79.38633,Private room,110.0,30,2,2017-04-02,0.02,1,88,0,4.85
350,3441579,6023215,Bedford Park-Nortown,43.71848,-79.41543,Entire home/apt,295.0,28,25,2022-05-14,0.23,1,358,0,4.88
351,3442271,9666005,Niagara,43.64292,-79.40328,Entire home/apt,135.0,30,68,2023-06-25,0.61,2,179,3,4.93
352,3463009,17448806,Little Portugal,43.64979,-79.43433,Entire home/apt,120.0,28,71,2020-02-17,0.62,1,0,0,4.54
353,3495606,924567,Niagara,43.64033,-79.41522,Entire home/apt,120.0,28,1,2015-08-14,0.01,1,0,0,1.5
354,3554364,17896417,Waterfront Communities-The Island,43.64564,-79.39405,Entire home/apt,120.0,28,34,2021-12-08,0.3,1,0,0,4.85
355,3558614,6413972,Niagara,43.64076,-79.42095,Entire home/apt,120.0,28,33,2015-11-08,0.29,1,0,0,4.88
356,3573595,146693,Regent Park,43.657,-79.36234,Entire home/apt,120.0,28,18,2018-05-17,0.2,1,0,0,4.72
357,3594503,1854872,Flemingdon Park,43.72125,-79.33625,Private room,90.0,30,13,2023-12-02,0.11,5,362,1,4.46
358,3595227,18112977,Waterfront Communities-The Island,43.64417,-79.38942,Entire home/apt,96.0,28,185,2023-11-29,1.89,1,149,3,4.66
359,3599728,18136201,Niagara,43.64024,-79.41407,Entire home/apt,120.0,30,95,2020-03-16,0.83,1,0,0,4.86
360,3604779,18164545,Kensington-Chinatown,43.649688720703125,-79.4037323,Entire home/apt,172.0,1,6,2024-01-07,0.12,1,156,5,5.0
361,3609570,17847420,Waterfront Communities-The Island,43.6465,-79.39251,Entire home/apt,120.0,28,4,2016-09-18,0.03,1,0,0,4.75
362,3636663,785826,Waterfront Communities-The Island,43.64508,-79.3884,Entire home/apt,133.0,28,10,2019-12-25,0.09,33,60,0,4.9
363,3646472,18357061,South Riverdale,43.65862,-79.35091,Entire home/apt,120.0,90,1,2015-08-02,0.01,1,0,0,4.85
364,3653931,18483787,University,43.65948,-79.39477,Private room,78.0,1,150,2024-01-03,1.85,3,0,53,4.87
365,3663617,9349836,Dufferin Grove,43.65529,-79.43797,Private room,80.0,2,170,2023-12-11,1.48,1,156,49,4.71
366,3667589,18602771,Church-Yonge Corridor,43.654625,-79.379074,Entire home/apt,85.0,28,156,2023-08-24,1.36,1,203,4,4.81
367,3688648,304551,Palmerston-Little Italy,43.66088,-79.40969,Entire home/apt,55.0,120,8,2023-12-31,0.07,9,188,1,4.5
368,3703115,4119982,Waterfront Communities-The Island,43.64464,-79.39285,Entire home/apt,535.0,3,371,2020-08-03,3.26,1,287,0,4.86
369,3710869,14080273,Dovercourt-Wallace Emerson-Junction,43.66768,-79.42582,Entire home/apt,90.0,28,10,2023-08-19,0.11,2,100,2,4.8
370,3717620,18507875,Waterfront Communities-The Island,43.64101,-79.37647,Entire home/apt,250.0,92,108,2019-10-13,0.94,1,94,0,4.79
371,3724315,17718736,Casa Loma,43.6783,-79.40414,Entire home/apt,239.0,28,6,2023-10-01,0.05,1,61,1,4.17
372,3749722,5271985,Waterfront Communities-The Island,43.64229,-79.37616,Entire home/apt,120.0,28,7,2015-08-02,0.06,1,0,0,4.86
373,3773198,10731800,Trinity-Bellwoods,43.64623,-79.42045,Entire home/apt,99.0,28,37,2022-06-27,0.41,1,365,0,4.76
374,3775696,13165498,Bayview Village,43.76678,-79.37754,Private room,45.0,28,11,2023-10-19,0.1,2,90,9,4.27
375,3782964,19411473,Waterfront Communities-The Island,43.64908,-79.36454,Entire home/apt,120.0,28,4,2017-09-04,0.04,2,0,0,5.0
376,3802093,19532948,Palmerston-Little Italy,43.65723,-79.41049,Entire home/apt,140.0,28,243,2019-02-11,2.13,1,268,0,4.95
377,3832790,3583058,Mount Pleasant East,43.70600323959461,-79.38396179,Entire home/apt,139.0,2,58,2023-10-28,0.51,1,179,9,4.64
378,3833838,9423995,Lawrence Park North,43.72945,-79.41041,Private room,259.0,28,50,2019-09-15,0.44,2,365,0,4.74
379,3833952,7534730,Woodbine-Lumsden,43.6879,-79.31002,Entire home/apt,120.0,28,11,2018-03-16,0.15,1,0,0,4.91
380,3849815,4129654,North St.James Town,43.66757,-79.37842,Entire home/apt,120.0,28,82,2023-04-29,0.9,1,6,2,4.51
381,3852422,16594320,Cabbagetown-South St.James Town,43.66625,-79.37747,Entire home/apt,110.0,30,214,2023-11-07,1.88,2,312,7,4.91
382,3864721,10022956,Danforth East York,43.69146,-79.31616,Private room,75.0,2,105,2023-12-31,0.92,1,173,9,4.92
383,3869807,19984389,South Parkdale,43.64069,-79.4238,Entire home/apt,85.0,28,50,2022-08-16,0.47,2,302,0,4.82
384,3870028,19985328,Bridle Path-Sunnybrook-York Mills,43.71155,-79.38542,Private room,79.0,4,154,2023-12-20,1.56,1,0,33,4.81
385,3877705,15303501,South Riverdale,43.66476,-79.34033,Entire home/apt,134.0,2,486,2023-12-24,4.27,1,13,57,4.92
386,3880929,9423995,Lawrence Park North,43.73056,-79.40906,Private room,182.0,28,38,2019-09-13,0.36,2,365,0,4.76
387,3922039,20316968,Yonge-St.Clair,43.68615,-79.40022,Entire home/apt,120.0,28,35,2017-09-29,0.35,1,0,0,4.63
388,3922966,6563454,Niagara,43.63771,-79.40435,Entire home/apt,160.0,1,10,2024-01-01,4.41,1,40,10,4.9
389,3923307,20323579,The Beaches,43.67048,-79.2957,Entire home/apt,100.0,28,78,2023-11-04,0.69,1,47,1,4.82
390,3924298,20327820,Niagara,43.64573,-79.41044,Entire home/apt,250.0,28,67,2019-10-20,0.59,2,365,0,4.73
391,3924719,14405518,Kensington-Chinatown,43.64913,-79.4015,Private room,85.0,5,181,2023-11-23,1.59,3,90,50,4.83
392,3925001,20334033,Church-Yonge Corridor,43.66595,-79.3785,Private room,75.0,28,81,2023-09-18,0.71,1,147,1,4.96
393,3930441,2118234,Waterfront Communities-The Island,43.64622,-79.39743,Entire home/apt,120.0,28,2,2016-09-18,0.02,1,0,0,4.85
